id,gender,name,directions
1090026,1,Marceline Loridan-Ivens,[97035]
1092209,2,Hollis Frampton,[88276]
930709,2,Ken Jacobs,"[126863, 181267]"
227824,2,Hans-Jürgen Syberberg,"[58435, 176167]"
55335,2,Mario Peixoto,[8353]
387816,2,Bill Speers,[15400]
117052,2,Jorge Blanco,[16866]
968303,2,Javier Abad,[16866]
1158156,0,Marcos Martínez,[16866]
550041,0,Shaun Monson,"[30238, 345323]"
105313,0,James Mottern,"[29406, 270005]"
120615,2,Tom Ford,"[34653, 340666]"
104831,2,Jeff King,"[14452, 18472]"
1110375,0,John Webster,[139212]
931952,0,Lee Isaac Chung,[57654]
124908,0,Thomas Whelan,[18175]
121256,0,Mauritz Stiller,"[38759, 28526, 82576]"
24886,2,Frédéric Forestier,"[27719, 2395, 139156, 18457]"
163412,2,Jack Smith,[47122]
50870,2,Alexander Kluge,"[89785, 12578, 154582]"
574846,0,Mark Donskoy,"[129417, 148536]"
256841,2,Pedro Costa,"[82404, 55700, 87063, 126376, 285697, 46821]"
37770,2,Claude Autant-Lara,"[63764, 63771, 19178, 64423, 43486, 140383, 28190, 98969, 66966, 103613]"
137660,0,Jaak Kilmi,"[46886, 322317]"
1065698,2,Norman McLaren,"[129303, 104398, 247437, 145337, 246213, 127817, 210126, 246648, 132038, 148176, 162755, 223243, 51406, 214948, 218658, 211017, 128679, 215061, 257561, 257563]"
28968,2,J. Searle Dawley,"[174598, 2929]"
231428,0,Peng-Yi Chang ,"[60639, 17048]"
77173,2,Jose Pozo,[14704]
563824,0,Álvaro Fernández Armero,"[100122, 98959, 300596]"
83865,0,Zbigniew Rybczynski,[48496]
84568,2,Rob Williams,"[26032, 76421, 54325, 146778, 77583, 19369]"
93916,2,Regardt van den Bergh,[29697]
85530,0,R. Balki,"[16576, 323426, 390437]"
84265,0,Steven Sheil,[19197]
90667,0,Hanna Sköld,"[23947, 358907]"
47201,1,Emily Young,[25968]
65167,2,Scott Cooper,"[25196, 164457, 261023]"
24501,2,Pierre Richard,"[40054, 62675]"
1004602,2,Yevgeni Bauer,"[132397, 159878, 95242, 225038, 174552]"
121608,2,James Westby,"[38908, 80048]"
134918,0,Peter N. Alexander,[22043]
589674,0,Jean-Marc Piché,[51831]
1110611,0,Jay Delaney,[41886]
114841,0,Stephen Berra,[24050]
1840038,1,Frances H. Flaherty,[94727]
26436,2,Helmut Käutner,"[114790, 10574, 148044, 267389, 10626, 157515]"
1442632,0,S. Mardanin,[110733]
1018093,0,Noel M. Smith,"[89647, 202727, 179103, 377170]"
94220,2,Àlex Pastor,"[25769, 168138]"
94222,2,David Pastor,"[25769, 168138]"
35738,0,Anil Mehta,[14159]
49687,0,Klaus Lemke,"[36117, 348273]"
1095442,0,Basil Wright,[54051]
37461,2,Willi Forst,[80960]
127123,0,Oksana Bychkova,"[64736, 41703, 255898, 424145]"
1072153,0,Alexander E. Sokoloff,[35148]
131791,2,Vlad Yudin,"[26465, 207021, 44952, 406431, 447818]"
21032,2,David Auburn,[16204]
17208,2,Danny Lerner,"[20236, 45009, 37714, 50119, 39298, 66733, 69059]"
21808,2,Matthew Chapman,"[65572, 63493]"
101399,1,Claudia Llosa,"[28644, 46820, 251321]"
91641,0,Franny Armstrong,"[24458, 23523]"
147950,0,Samuel Dolhasca,[15791]
1709410,0,Andrew Chiaramonte,[291554]
77306,2,Hunter Weeks,"[14773, 49445]"
1120483,2,Mircea Veroiu,"[147683, 144089, 258227]"
1126277,0,Dan Pița,"[147683, 147692, 258227]"
76325,2,Daniel Alfredson,"[33613, 24253, 196027, 76864, 228968, 14074, 359790]"
73022,2,Robert Culp,[85126]
101569,0,Alberto Cavallone,[104320]
121798,2,Joko Anwar,"[39023, 39024, 98368, 39064]"
53120,2,James DeMonaco,"[25927, 158015, 238636, 316727]"
82566,0,Anders Morgenthaler,"[14173, 87436, 289191]"
1210055,2,Marwan Hamed,"[44085, 289510]"
228118,0,Giacomo Talamini,[58589]
932161,0,Albert Serra,"[119905, 214251, 371859]"
1340740,0,Coke Sams,[20551]
40575,2,Michael W. Watkins,"[323111, 44946, 134777, 32228]"
1002601,2,Lisandro Alonso,"[101006, 36241, 114246, 266031, 94649]"
85818,0,Brian Hecker,[20107]
2332,2,Christian Petzold,"[12161, 3037, 1115, 94336, 88284, 88418, 254578]"
257772,2,João César Monteiro,"[101342, 83230, 73930, 49974, 83233, 83229, 83215, 83228, 83226, 244838, 244836, 154188, 253959, 199336]"
80107,0,Akihiko Shiota,"[89800, 104465, 16221, 292264, 408270]"
119356,0,Antonello Grimaldi,"[22274, 59147]"
66856,2,Guillaume Ivernel,[10800]
66857,2,Arthur Qwak,[10800]
111459,0,Robert Baca,[14981]
73508,2,Philippe Muyl,"[45699, 40627, 241639]"
124269,0,Neil Hardwick,[40660]
1024845,0,Nahid Persson Sarvestani,[101376]
141227,0,Natasha Arthy,[15930]
148082,0,Sacha Guitry,"[65642, 70090, 76703, 65534]"
20674,2,Thomas Langmann,"[2395, 139156]"
1296119,2,Na Hong-jin,"[13855, 57361, 293670]"
436423,0,Randy Olson,[21153]
480666,1,Katarzyna Roslaniec,"[32559, 61580]"
1055007,2,Vinko Möderndorfer,[253476]
144977,0,Larry Roemer,[13382]
1137903,1,Sam Taylor-Johnson,"[33511, 208478, 216015]"
97162,2,Ben Niles,[27182]
102967,0,Oliver Hodge,[29110]
90108,2,Mark A. Lewis,[23410]
1076268,0,Jukka Kärkkäinen,"[266740, 122492]"
85675,0,Rajkumar Hirani,"[20453, 297222, 21461, 19625]"
1025547,2,Martin Asphaug,[108573]
35784,0,Kunal Kohli,"[4253, 26277, 120942, 8453]"
116357,0,Scott Stewart,"[22894, 38321, 145135, 323262]"
98251,0,Sebastián Silva,"[27567, 157409, 139519, 308077]"
1196433,0,Noah Stern,[106482]
587444,0,Horatiu Malaele,[26752]
83173,2,Yuthlert Sippapak,"[160266, 18492]"
92177,2,Dean O'Flaherty,[21033]
73833,2,Bo Zenga,[23988]
236376,0,Paul Wilmshurst,"[186129, 68297, 317182]"
1242904,0,Vincent J. Donehue,[51120]
41611,0,Giovanni Pastrone,[5153]
86246,0,Teruo Ishii,"[51429, 22701, 38281, 113154, 70412, 99099]"
107699,0,Boris Acosta,[31156]
236380,0,Michael Findlay,"[84104, 121620, 95010]"
135890,0,Susan Buice,[46336]
135891,0,Arin Crumley,[46336]
122402,0,Kari Väänänen,"[62775, 22857]"
55322,2,Nikolai Müllerschön,[8349]
237350,2,Mario Camus,"[75877, 104435]"
1176015,0,Kristopher Belman,[33295]
104025,2,David M. Rosenthal,"[29501, 65509, 73700, 159932, 304372]"
231550,2,Quentin Lee,"[47554, 192623, 419471]"
120757,2,James Tinling,"[33395, 59584]"
142714,0,Tomoharu Katsumata,[42137]
56411,2,Glenn Ficarra,"[8952, 50646, 256591, 279641]"
56412,0,John Requa,"[8952, 50646, 256591, 279641]"
110266,0,Terrence Martin,[33159]
94749,0,Jiang Xiao,[26137]
73194,2,Barry Primus,[71825]
71506,0,Rémi Bezançon,"[12169, 77462, 94196]"
57854,1,Cheryl Hines,[27989]
101542,2,Ti West,"[25983, 28739, 58428, 84348, 87436, 211067, 27417, 65367, 291356]"
1284967,0,Anil Sharma,[271677]
1097571,0,Radhika Rao,"[46423, 381418]"
1143467,0,Vinay Sapru,"[46423, 381418]"
40025,0,Özer Kiziltan,"[4887, 239534]"
62026,0,Larry Sulkis,[31578]
79490,0,Jonas Barnes,[60086]
79492,2,Michael Manasseri,[60086]
1167115,0,Chris Chan Lee,[183946]
61848,2,James Dodson,"[17334, 10005]"
102402,0,Rick Jacobson,[26715]
84448,1,Tatia Rosenthal,[19311]
152183,2,Justin Hardy,"[45988, 75244, 27243, 369019]"
1150487,0,Peter Sunde,[15324]
96676,2,Tomm Moore,"[26963, 110416]"
96677,1,Nora Twomey,[26963]
109745,2,Lee Toland Krieger,"[32868, 84184, 293863, 283489]"
108926,2,Adam Salky,"[32124, 307946]"
85801,2,Anees Bazmee,"[12273, 53804, 78827, 20390, 20294, 61400]"
588044,0,Jaffar Mahmood,[79519]
103699,2,Gary Yates,"[29388, 37978, 19560, 279371, 147132, 396392]"
78146,0,Patrick Alessandrin,[15357]
227212,0,David Betances,[22166]
1470051,0,Anastasia Lapsui,"[408956, 341517]"
1470052,0,Markku Lehmuskallio,"[408956, 341517]"
31655,2,Mike Bonanno,[18489]
31656,2,Andy Bichlbaum,[18489]
567559,0,Kurt Engfehr,"[18489, 72914, 291155]"
423584,0,Lixin Fan,[45576]
96423,0,Aleksandr Seryj,[20871]
78626,0,Franck Vestiel,[14235]
562674,0,James Bonner,[71370]
124635,2,Billy O'Brien,"[25967, 259830, 381034, 61341]"
44263,0,Luis Piedrahita,[5595]
44264,0,Rodrigo Sopeña,[5595]
108835,0,Philippe Aractingi,[32092]
81916,2,Tommy Wiseau,"[17473, 244331]"
91730,0,Jeff Lew,[200664]
1157342,0,Leif Erlsboe,[174748]
126597,0,Stéphane Aubier,"[40623, 126319]"
126599,0,Vincent Patar,"[40623, 126319]"
103150,2,Malcolm Venville,"[29182, 53172]"
91602,0,Scandar Copti,[24424]
91603,0,Yaron Shani,[24424]
102382,2,Milan Konjević,[28925]
102383,0,Milan Todorović,"[28925, 260030]"
111686,2,Jim Field Smith,"[34016, 79697]"
94918,2,Daniel Barber,"[25941, 284284]"
122841,0,Kerry Anne Mullaney,[34195]
145359,0,Gina Kim,[18514]
127531,0,Song Hae-sung,"[18704, 63963, 58959]"
227525,1,Shirley Clarke,"[85521, 83232, 58227]"
115627,2,Kevin Hamedani,[34592]
1300349,0,Tetsuro Animo,[59719]
1063379,0,Teuvo Tulio,"[217632, 264241, 55184, 291907, 176568]"
112289,0,Chris Shadley,[34335]
91388,1,Havana Marking,[24225]
111388,0,Joel Bergvall,[33788]
111389,0,Simon Sandquist,"[33788, 171427]"
45343,0,David A. Prior,"[5753, 105869, 28602]"
100336,2,Paolo Cavara,"[32688, 26504, 63112, 152787]"
99437,0,Franco Prosperi,"[32688, 80653, 48691, 74645, 134679, 135510, 91624, 57778, 104973]"
50765,2,Chester Erskine,"[42342, 48646, 84540, 42752]"
196435,2,John Lemont,"[80595, 43023]"
97083,0,William Klein,"[66953, 67429, 27146, 29211, 189225, 36140]"
113500,2,Philipp Stölzl,"[16436, 106021, 169881, 52475]"
114404,2,Miguel Sapochnik,[31867]
5401,2,Anthony Quinn,[4933]
1387146,2,Mark Region,[64104]
1085907,2,Tom Donahue,"[194931, 127878, 418697]"
1663096,0,Paul Hasegawa-Overacker,[194931]
138857,0,Jacques Cluzaud,"[36970, 352342]"
85048,0,Kabir Khan,"[19616, 30244, 348892, 353879, 441881]"
56251,2,Kevin Heffernan,[34423]
224512,2,Dan Mintz,[20216]
84200,0,Javor Gardev,[19152]
126809,2,Lee Joon-ik,"[45035, 45075, 65881, 315439, 255709]"
66514,2,Adam Jay Epstein,[15544]
66517,2,Andrew Jacobson,[15544]
92779,2,Pablo Proenza,[24874]
143948,0,Sam Jaimes,"[51330, 133131]"
62941,2,John Hyams,"[28510, 100683, 122857]"
71088,0,Shaad Ali,[11763]
32069,0,Francis Girod,[48336]
56203,1,Helma Sanders-Brahms,"[48336, 65481]"
110519,2,Yoshishige Yoshida,"[48336, 78117, 148371, 264393, 104241, 179868, 88529, 104374, 105833]"
1180610,0,Nadine Trintignant,[48336]
1207807,0,Sarah Moon,[48336]
54645,1,Nia Vardalos,[20825]
112206,0,Astra Taylor,"[16190, 24566]"
1046842,0,Minoru Ohara,[109572]
23388,2,Hippolyte Girardot,[52637]
68892,2,Paul Harather,[11122]
1176421,0,Lee Bennett Sobel,[196328]
543714,0,François Bouvier,[213845]
107765,2,Gabriel Cowan,"[31196, 16179, 275696]"
83998,0,Juraj Herz,"[18352, 70349, 66127]"
55587,2,Peter Stebbings,"[34769, 212753]"
123512,2,Linas Phillips,"[39830, 381041]"
942889,0,Shashilal K. Nair,"[132744, 117142]"
932629,0,Pasupuleti Krishna Vamsi,"[161179, 85813]"
93595,2,Ulrik Imtiaz Rolfsen,"[16686, 13774]"
35805,2,Aziz Mirza,"[4252, 15467]"
77488,2,Saul Blinkoff,"[13417, 14885]"
92694,2,Elliot M. Bour,"[13417, 14885]"
92695,0,Robin Steele,[13417]
32552,2,Adrian Hoven,[39931]
71031,2,Michael Armstrong,"[39931, 84986]"
129715,1,Agnieszka Wojtowicz-Vosloo,[36419]
134615,2,Gregory Mackenzie,[22419]
1219521,0,Mark Goffman,[35207]
212408,2,Johan Renck,[18273]
117120,0,Yôhei Fukuda,[37223]
88953,2,Harold Lloyd,[53522]
114596,2,Jake Goldberger,"[35689, 201550]"
1496769,0,Omar Majeed,[166375]
235503,0,Joonas Berghäll,[52903]
235504,0,Mika Hotakainen,[52903]
56470,2,Javier Fesser,"[8980, 17893, 245017]"
77257,0,Kevin Booth,"[25572, 14733, 34518]"
109534,2,Joey Stewart,[34583]
71046,2,Michael Lander,[11761]
89518,2,Mack Sennett,"[22943, 53374]"
98521,0,Floria Sigismondi,"[27586, 191476]"
1489746,0,Jamie King,[15323]
125282,0,Cătălin Mitulescu,[96010]
68976,0,Lionel Delplanque,"[11303, 45939]"
85337,0,Te-Sheng Wei,"[19939, 98344]"
109893,2,Veikko Aaltonen,"[145902, 293089, 55553, 367006]"
590487,0,Ian Poitier,[79924]
92029,0,Gabriel Bologna,[116983]
554929,2,Dilip Mehta,[68987]
146544,1,Audrey Ewell,[36124]
146545,2,Aaron Aites,[36124]
583825,2,José Quintero,[36731]
222095,0,Gavin Maxwell,[141714]
108560,0,Adrian Pennick,[31869]
936014,2,Anthony Fabian,"[29989, 254918]"
1067469,0,K. S. Adiyaman,[90634]
122905,2,Lance Comfort,"[102419, 93041]"
550043,0,Brett Harvey,"[36443, 295538]"
78160,2,Luca Guadagnino,"[41110, 13461, 324807, 398818]"
108250,2,Stephen Cragg,[31687]
72134,2,Steve Jacobs,[12411]
933072,2,Gerald Peary,[86097]
147095,2,Bill Bryden,[25832]
86166,0,Beth Schacter,[20478]
74099,2,Howard E. Baker,"[33427, 13017]"
122423,2,Yorgos Lanthimos,"[38810, 81857, 91410, 254320, 173385]"
222583,2,William Wesley,"[40168, 55547]"
130313,2,Walerian Borowczyk,"[44132, 64534, 146047, 46581, 156627, 39340, 105843]"
12711,0,R.D. Robb,[37857]
111346,0,Nils Wåhlin,[33784]
111345,0,Martin Kjellberg,[33784]
137477,2,Jonathan Mossek,[35656]
1000953,0,Wes Llewellyn,"[33501, 51138]"
115279,0,Fredrik Gertten,"[36325, 84177, 324260, 379998]"
110329,0,Mike Million,[33215]
114597,1,Julie Anne Robinson,"[35690, 56809, 54054]"
122913,2,Paul Nicholas,"[18406, 42030, 81475]"
118639,0,Tom Six,"[37169, 74997, 94365]"
1006872,2,Chang Tso-chi,"[176651, 121036, 104194]"
131617,0,Banksy,"[39452, 95756]"
239386,0,Yasuharu Hasebe,"[107643, 64651, 64576, 165023]"
110356,2,Samuel Maoz,[32084]
96486,2,John Harlow,"[190906, 92459]"
133303,0,Joonas Neuvonen,[45615]
62863,2,Jorma Taccone,"[37931, 341012]"
67716,0,Philippe Haïm,"[10870, 18940]"
31039,2,Nonzee Nimibutr,"[54117, 68507]"
213393,0,Radivoje 'Raša' Andrić,[55135]
62661,2,Erin Berry,[48587]
150958,0,John Maringouin,[26694]
940777,2,Alberto Cardone,"[126421, 143747]"
52172,2,Sam Newfield,"[121351, 41023, 110980, 31282, 31772, 44592, 25953, 86772]"
114545,0,Ivan Engler,[34069]
114546,0,Ralph Etter,[34069]
20031,2,Samuel Bayer,[23437]
117794,2,Chris Morris,"[37495, 26146]"
81159,2,Christian Molina,"[19173, 72875]"
550149,0,Dan Merchant,[42910]
94052,0,Yosuke Fujita,[25659]
118606,2,Janus Metz Pedersen,[37828]
111588,2,J Blakeson,"[38542, 299687]"
133693,0,Keisuke Toyoshima,[76822]
235146,0,Akio Yoshida,[76822]
240845,2,Keita Amemiya,[76822]
1078041,0,Hirohisa Sasaki,[76822]
1111194,0,Ryuta Miyake,"[76822, 26693]"
1129755,0,Shunichi Hirano,"[76822, 372821]"
1508420,0,Kôsuke Suzuki,[76822]
1015967,0,Saara Cantell,"[60677, 131503, 248710, 293471, 408194]"
1072336,0,Ray Ashley,[52620]
1072337,0,Morris Engel,"[52620, 173340, 164353]"
1072338,0,Ruth Orkin,"[52620, 173340]"
142013,0,Gareth Evans,"[34626, 94329, 159117, 180299, 379371]"
585182,2,Mads Brügger,"[52249, 84172]"
87893,2,Donato Rotunno,[21794]
114380,0,Paresh Mokashi,"[35572, 305594]"
8783,2,Eric Bana,[20311]
1037821,0,Morgan Dews,[81589]
56373,0,Jean-Stéphane Sauvaire,[8929]
258,2,Gael García Bernal,[96287]
1294627,0,Yoo Ha,"[23538, 49214, 17903, 116227, 297721]"
73752,2,João Pedro Rodrigues,"[27181, 12221, 95538, 128120, 377274]"
148331,0,Lenka Hellstedt,[53503]
46054,0,Reha Erdem,"[5850, 43908, 37573, 37419]"
107855,0,Hideki Futamura,"[31261, 40123]"
111059,2,Anthony DiBlasi,"[26587, 207766, 92398, 323383, 296065, 347762]"
39189,2,Stephen Merchant,"[36801, 303623]"
557515,0,Bret Wood,"[92501, 27724, 262165]"
139098,2,Derek Cianfrance,"[46705, 97367, 283552]"
1046101,0,Scott Sidney,[225503]
98514,1,Stephanie Rothman,"[29069, 91063, 91618]"
89927,2,William H. Pine,[51792]
1011002,2,Justin Steele,"[39453, 297702]"
95320,0,Rodrigo Cortés,"[26388, 48453, 75638]"
1099396,0,Gideon Koppel,[44878]
433134,0,Jesper Ganslandt,[38307]
134656,0,Suzie Templeton,[14518]
115725,2,Nick Cohen,[35197]
115947,2,Michael Staininger,[36686]
1522755,0,Faiza Ahmed Khan,[115064]
90204,0,José Mojica Marins,"[30913, 23508, 30914]"
78176,2,Dominic Brigstocke,"[198306, 198307, 198308, 18597, 19499, 15372, 15429]"
198148,0,Bruce Leddy,"[62492, 39001]"
53372,1,Nandita Das,[22241]
593017,2,Basu Chatterjee,"[71756, 44059, 96159]"
227392,0,Daniele Vicari,[58086]
17697,2,John Krasinski,"[29151, 325346]"
105251,0,Severin Eskeland,[29923]
116076,0,Greg Franklin,[36736]
116771,2,Michael Landon,[132328]
114001,2,Markus Goller,"[35217, 227262]"
113225,2,Alan Poul,[34806]
122777,0,Hanno Höfer,[39376]
122778,0,Constantin Popescu,[39376]
122779,0,Ioana Uricaru,[39376]
122780,0,Razvan Marculescu,[39376]
233134,0,Yannis Smaragdis,"[29272, 128767]"
76242,2,Noel Clarke,"[13058, 44877, 269173]"
1114,2,Jon Harris,[34480]
130051,0,Craig Moss,"[38570, 94380, 80384, 255268, 157058, 309887, 347127, 412818]"
460200,0,Anna Melikyan,"[73576, 278718, 100152]"
57961,0,Joshua Goldin,[27735]
105239,0,Stuart Hazeldine,"[29917, 345938]"
134811,2,Kōji Wakamatsu,"[68429, 46101, 64527, 46106, 111974, 31319]"
109598,2,Šarūnas Bartas,"[47238, 138522, 68774, 99738, 32708, 8985, 88860, 149712]"
85085,0,Oliver Irving,"[19713, 404073]"
107252,2,Ken Ghosh,"[30695, 41901, 166027]"
233263,0,Anthony Byrne,[28871]
1156260,0,Brad J. Silverman,"[31041, 206284]"
1037122,0,Barbara Schroeder,[39246]
590054,0,Robert Saitzyk,[33116]
239063,0,Umesh Shukla,"[19276, 135718]"
130023,0,Stuart Burge,"[44006, 241302]"
8,2,Lee Unkrich,[10193]
1020854,2,Mario Piluso,"[45974, 21250, 211231]"
95510,0,Sujoy Ghosh,"[25868, 82825, 413547]"
1144856,0,Greg Williams,[162880]
238137,2,Gerardo Naranjo,"[63883, 86440, 77635]"
108847,0,Timo Koivusalo,"[41142, 55403, 103751, 38944, 201124, 32099, 293313]"
17845,2,Michael Meredith,[24663]
37561,0,Fernando Colomo,"[46341, 355594, 149459]"
131249,2,Alexandre Franchi,[44680]
126973,0,Aurelio Grimaldi,"[108705, 64827]"
80988,1,Amy Redford,[16890]
123132,0,Jac Schaeffer,[39545]
138330,1,Christine Edzard,[47282]
80972,2,Duane Crichton,[16878]
124713,0,Michael Stephenson,"[40819, 134255, 346650]"
553554,0,Jessica Oreck,[68701]
122673,1,Wendy Jo Carlton,"[39334, 429876, 212927]"
313,1,Ellen Kuras,[40215]
99200,0,Marie-Monique Robin,[27865]
30723,2,Sidney Sheldon,"[52365, 84450]"
109735,0,Mahesh Nair,[32866]
129097,2,Aaron Woodley,"[42891, 17775, 73818, 322487]"
38856,0,Robert Salis,[4676]
1001817,0,Richard H. Prince,[208478]
1060565,1,Marina Abramović,[208478]
1191485,0,Cecily Brown,[208478]
1191486,0,Sante D'Orazio,[208478]
1191487,0,Marilyn Minter,[208478]
1191488,0,Tunga,[208478]
1044885,0,Raymond Saint-Jean,[108788]
74378,0,Aleksandar Petrović,"[59088, 127083, 202768, 80701]"
21246,2,Corbin Bernsen,"[24963, 296456]"
1171039,0,Valentin Vaala,"[423917, 238362, 190341, 260583, 293085]"
138705,2,Andrés Luque,[34703]
138706,2,Samuel Martín Mateos,[34703]
19804,0,Manuel Huerga,[1896]
6868,2,Kevin Burns,"[76180, 24479, 17244]"
1308941,0,Edith Becker,[76180]
290661,0,Tom Cairns,[25903]
149501,2,Michael Lange,"[153913, 65892]"
98335,0,Christopher P. Garetano,[28036]
945172,2,Mark Cowen,[235199]
133331,2,Reginald Harkema,"[45622, 261814]"
208312,0,Bruce Goodison,"[166677, 220443]"
124747,2,Pierre Coffin,"[20352, 93456, 211672, 324852]"
124748,0,Chris Renaud,"[20352, 73723, 93456, 46247, 328111]"
447550,0,Tristan Loraine,[58781]
85717,0,David Gleeson,"[24048, 20148]"
95407,2,Jeffery Scott Lando,"[64861, 18443, 50288, 349135, 70740]"
58616,0,Sakichi Satô,[27843]
589006,2,Derek Sieg,[80198]
129718,0,Shana Feste,"[32395, 45272, 226857]"
52264,2,Rituparno Ghosh,[41252]
58861,2,Russell Rouse,"[25914, 56168, 35958, 38417, 29112, 40744, 48156]"
113889,2,Paolo Barzman,"[41522, 35801, 17669]"
129716,2,Julio DePietro,[39037]
236928,2,Gregory J. Read,[15714]
1048402,0,Bill Douglas,"[49500, 114444, 110115]"
134704,0,Wu Ma,[54857]
112403,0,Gerardo de Leon,"[100661, 34462, 81477, 77889]"
8333,2,Eddie Romero,"[85674, 81477, 77889]"
574660,0,Srđan Spasojević,"[73861, 87436]"
72299,1,Ursula Meier,"[61222, 102000]"
124830,0,Lisa Barros D'Sa,"[40850, 130593]"
124831,0,Glenn Leyburn,"[40850, 130593]"
124279,2,Brandon Vietti,"[40662, 258893, 322456]"
21306,2,Albert Austin,[54198]
128200,2,Larry Semon,[47508]
933253,0,Zoltán Huszárik,"[86431, 131027]"
142195,2,Ben Steinbauer,[42918]
1024473,2,Monta Bell,"[134427, 198227]"
118899,0,Sam Gorski,[37816]
118900,2,Niko Pueringer,[37816]
93517,0,Jack Gulick,[20996]
48506,0,Steven Bognar,[37098]
48507,1,Julia Reichert,"[37098, 136058]"
975,2,Nick Moran,[26796]
88519,0,Evan Richards,[41163]
123990,2,Reed Cowan,[40428]
123991,2,Steven Greenstreet,[40428]
113600,0,Susanna White,"[35019, 54102, 205588]"
72769,2,Gianni Di Gregorio,"[17631, 56959, 297288]"
935643,2,Thanasis Papathanasiou,"[17914, 47110]"
935644,0,Michalis Repas,"[17914, 47110]"
118506,2,Stefan Faldbakken,[37766]
95700,2,Rune Denstad Langlo,"[26584, 382125]"
139210,2,Manmohan Desai,[38022]
34590,0,Alain Robbe-Grillet,"[90908, 28642, 78071, 104338, 104239]"
1051285,0,Darko Lungulov,[41483]
124640,0,Kôji Shiraishi,"[27297, 21506, 25744, 382602]"
996070,0,Charles Adelman,[39303]
999760,0,Eran Creevy,"[21900, 93828, 195590]"
1044807,0,Edgard Navarro,[108712]
1474242,0,Karsten Wedel,[343283]
121781,0,Risto Jarva,"[39008, 140036, 161273, 293109, 290274, 224813, 293091]"
90081,0,Fouad Mikati,"[41135, 333381]"
238940,1,Ilksen Basarir,[37570]
26328,2,Tom Toelle,[5465]
101930,0,Alex Chandon,"[20591, 19444, 82743]"
16042,2,Claude Binyon,"[94618, 95504, 173662]"
550045,2,Jeff Zimbalist,"[53190, 49393, 245913]"
550046,0,Michael Zimbalist,"[53190, 245913]"
53805,0,Michele Mulroney,[39414]
53806,2,Kieran Mulroney,[39414]
118346,0,Ragnar Bragason,"[37700, 72558, 215042, 72654]"
1054723,0,Seppo Huunonen,[112383]
114334,2,David Michôd,"[44629, 157845, 354287]"
146110,0,Kimberly Reed,[46391]
81502,2,Pete McCormack,"[30966, 84383]"
15684,2,Paul Schneider,[40818]
133423,2,Prakash Jha,"[37951, 28805, 46428, 375199, 72152, 139582]"
156039,0,Krishna Rao,[17821]
143593,2,Xavier Dolan,"[26280, 51241, 110160, 184352, 265177, 338189]"
131321,0,Thomas Balmès,"[44737, 250833]"
86981,0,Paul Oremland,[21001]
114636,2,Shyam Benegal,"[171492, 79731, 58725]"
1258313,0,Antony Thomas,"[79829, 248888]"
557418,0,Song Il-gon,"[21781, 86000]"
85279,2,Jonathan Glatzer,[19874]
54869,2,Paul Scheuring,[43549]
81327,0,David Nerlich,[14138]
81328,2,Andrew Traucki,"[14138, 49787, 87436, 209103]"
932396,0,Frank Urson,[128298]
19912,1,Ute Wieland,"[1914, 11752, 11752]"
19920,0,Bruno Grass,[1914]
58292,2,Aaron Schneider,[44718]
94608,0,Nancy Bardawil,[26035]
93991,2,Soi Cheang,"[25474, 119892, 331576, 117506]"
83275,2,Steven Jacobson,[16346]
225009,2,Pablo Larraín,"[33774, 56815, 110398, 319995, 351454, 376866]"
82351,0,Henrik Ruben Genz,"[15952, 23019, 262338]"
73289,0,Conor McPherson,"[39563, 68139, 33175]"
126910,2,Derrick Borte,"[41479, 394822]"
69711,2,Jugal Hansraj,[29538]
209879,0,Tze Chun,"[42850, 210047]"
119498,2,Joann Sfar,"[31900, 75491, 330298]"
41349,2,Michael Preece,"[31443, 38202]"
119846,2,Eric Norris,"[31443, 36996]"
54291,2,Gilles Lellouche,[20200]
93533,0,Tristan Aurouet,[20200]
132858,0,Ryan Page,[37259]
132859,0,Christopher Pomerenke,[37259]
111216,0,Bohdan Sláma,"[33682, 16439, 33684]"
122186,0,Daisuke Nishio,"[28609, 39144, 39145, 39100, 39101, 39103, 39104]"
120245,0,Daniel Stamm,"[38358, 109459, 155084]"
40615,2,Jerzy Kawalerowicz,"[113458, 38898, 199219, 59219, 5040]"
173624,0,Karen Peterson,[32638]
176058,0,Marsh Lamore,"[32638, 19386]"
1100798,0,Milton Gray,[32638]
1100799,0,Bob Shellhorn,[32638]
1100800,0,Mike Svayko,[32638]
119194,0,Yannick Dahan,[37905]
119195,0,Benjamin Rocher,"[37905, 348060]"
111352,0,Henrik Hellström,[30846]
111353,0,Fredrik Wenzel,[30846]
83263,2,Piotr Szulkin,"[107983, 71933, 91691, 185354]"
23499,0,Bassam Kurdali,[9761]
1095832,0,Nicolas Alberny,[57816]
1095833,0,Jean Mach,[57816]
124294,2,Josh Fox,"[40663, 174322, 376263]"
583311,0,Eric Bricker,[39786]
240600,2,Philippe Diaz,"[50641, 68335]"
61847,0,Ethan Maniquis,[23631]
97573,2,Lee Sholem,"[206145, 41800, 64071, 77645, 98116, 149957, 113523, 31265]"
62783,0,Nicole Oppermann,[44255]
122520,2,Ryan Barton-Grimley,[39240]
143402,0,Karin Albou,"[50338, 50339]"
578064,0,Ceri Levy,[76237]
130523,0,Shane Thueson,[44222]
130895,2,Russell Thomas,"[13585, 19445]"
213329,0,Damani Baker,[55063]
1413199,0,Alex Vlack,[55063]
